recordid,recordtype,countrycode,yearweek,survtype,indicator,age,value,denominator,validFrom
358184909,INFLCLIN,CZ,2022-W04,STL,ARIcases,unk,0,0,2022-02-01 17:30:00
358184909,INFLCLIN,CZ,2022-W04,STL,ARIcases,total,40910,4360648,-
358184909,INFLCLIN,CZ,2022-W04,STL,ILIcases,0-4,69,313884,2022-02-01 17:30:00
358184909,INFLCLIN,CZ,2022-W04,STL,ILIcases,5-14,67,470677,2022-02-01 17:30:00
358184909,INFLCLIN,CZ,2022-W04,STL,ILIcases,15-64,322,2702678,2022-02-01 17:30:00
358184909,INFLCLIN,CZ,2022-W04,STL,ILIcases,65+,61,873409,2022-02-01 17:30:00
358184909,INFLCLIN,CZ,2022-W04,STL,ILIcases,unk,0,0,2022-02-01 17:30:00
358184909,INFLCLIN,CZ,2022-W04,STL,ILIcases,total,519,4360648,-
365881378,INFLCLIN,CZ,2022-W05,STL,ARIcases,0-4,7596,310651,2022-02-08 12:42:00
365881378,INFLCLIN,CZ,2022-W05,STL,ARIcases,5-14,7310,465476,2022-02-08 12:42:00
365881378,INFLCLIN,CZ,2022-W05,STL,ARIcases,15-64,21628,2686741,2022-02-08 12:42:00
365881378,INFLCLIN,CZ,2022-W05,STL,ARIcases,65+,4084,869392,2022-02-08 12:42:00
365881378,INFLCLIN,CZ,2022-W05,STL,ARIcases,unk,0,0,2022-02-08 12:42:00
365881378,INFLCLIN,CZ,2022-W05,STL,ARIcases,total,40618,4332260,-
365881378,INFLCLIN,CZ,2022-W05,STL,ILIcases,0-4,140,310651,2022-02-08 12:42:00
365881378,INFLCLIN,CZ,2022-W05,STL,ILIcases,5-14,150,465476,2022-02-08 12:42:00
365881378,INFLCLIN,CZ,2022-W05,STL,ILIcases,15-64,439,2686741,2022-02-08 12:42:00
365881378,INFLCLIN,CZ,2022-W05,STL,ILIcases,65+,63,869392,2022-02-08 12:42:00
365881378,INFLCLIN,CZ,2022-W05,STL,ILIcases,unk,0,0,2022-02-08 12:42:00
365881378,INFLCLIN,CZ,2022-W05,STL,ILIcases,total,792,4332260,-
375575797,INFLCLIN,CZ,2022-W06,STL,ARIcases,0-4,7248,310482,2022-02-15 14:22:00
375575797,INFLCLIN,CZ,2022-W06,STL,ARIcases,5-14,6661,466185,2022-02-15 14:22:00
375575797,INFLCLIN,CZ,2022-W06,STL,ARIcases,15-64,18866,2698392,2022-02-15 14:22:00
375575797,INFLCLIN,CZ,2022-W06,STL,ARIcases,65+,3886,872851,2022-02-15 14:22:00
375575797,INFLCLIN,CZ,2022-W06,STL,ARIcases,unk,0,0,2022-02-15 14:22:00
375575797,INFLCLIN,CZ,2022-W06,STL,ARIcases,total,36661,4347910,-
375575797,INFLCLIN,CZ,2022-W06,STL,ILIcases,0-4,132,310482,2022-02-15 14:22:00
375575797,INFLCLIN,CZ,2022-W06,STL,ILIcases,5-14,105,466185,2022-02-15 14:22:00
375575797,INFLCLIN,CZ,2022-W06,STL,ILIcases,15-64,271,2698392,2022-02-15 14:22:00
375575797,INFLCLIN,CZ,2022-W06,STL,ILIcases,65+,51,872851,2022-02-15 14:22:00
375575797,INFLCLIN,CZ,2022-W06,STL,ILIcases,unk,0,0,2022-02-15 14:22:00
375575797,INFLCLIN,CZ,2022-W06,STL,ILIcases,total,559,4347910,-
377647319,INFLCLIN,CZ,2022-W07,STL,ARIcases,0-4,7234,309698,2022-02-22 10:42:00
377647319,INFLCLIN,CZ,2022-W07,STL,ARIcases,5-14,6461,463643,2022-02-22 10:42:00
377647319,INFLCLIN,CZ,2022-W07,STL,ARIcases,15-64,18080,2685544,2022-02-22 10:42:00
377647319,INFLCLIN,CZ,2022-W07,STL,ARIcases,65+,3728,866726,2022-02-22 10:42:00
377647319,INFLCLIN,CZ,2022-W07,STL,ARIcases,unk,0,0,2022-02-22 10:42:00
377647319,INFLCLIN,CZ,2022-W07,STL,ARIcases,total,35503,4325611,-
377647319,INFLCLIN,CZ,2022-W07,STL,ILIcases,0-4,86,309698,2022-02-22 10:42:00
377647319,INFLCLIN,CZ,2022-W07,STL,ILIcases,5-14,73,463643,2022-02-22 10:42:00
377647319,INFLCLIN,CZ,2022-W07,STL,ILIcases,15-64,253,2685544,2022-02-22 10:42:00
377647319,INFLCLIN,CZ,2022-W07,STL,ILIcases,65+,48,866726,2022-02-22 10:42:00
377647319,INFLCLIN,CZ,2022-W07,STL,ILIcases,unk,0,0,2022-02-22 10:42:00
377647319,INFLCLIN,CZ,2022-W07,STL,ILIcases,total,460,4325611,-
394454379,INFLCLIN,CZ,2022-W08,STL,ARIcases,0-4,7122,313620,2022-03-02 15:31:00
394454379,INFLCLIN,CZ,2022-W08,STL,ARIcases,5-14,6175,469700,2022-03-02 15:31:00
394454379,INFLCLIN,CZ,2022-W08,STL,ARIcases,15-64,15334,2708177,2022-03-02 15:31:00
